"id_pedido","dt_pedido","id_cliente","id_loja"
20379,2022-07-02,8,2
20380,2022-07-14,54,3
20381,2022-06-26,52,3
20382,2022-06-25,10,2
20383,2022-07-10,71,2
20384,2022-07-08,36,2
20385,2022-06-28,12,3
20386,2022-06-30,38,1
20387,2022-07-10,21,3
20388,2022-07-04,45,2
20389,2022-07-05,25,2
20390,2022-06-23,63,3
20391,2022-07-16,44,3
20392,2022-07-09,4,3
20393,2022-06-26,30,1
20394,2022-06-27,77,1
20395,2022-07-04,87,1
20396,2022-07-10,8,2
20397,2022-06-27,2,2
20398,2022-07-19,22,1
20399,2022-07-16,45,2
20400,2022-07-06,63,3
20401,2022-07-09,32,1
20402,2022-06-28,72,3
20403,2022-07-08,43,1
20404,2022-06-25,53,3
20405,2022-07-01,94,3
20406,2022-07-03,24,1
20407,2022-07-17,62,2
20408,2022-06-28,19,2
20409,2022-07-16,1,2
20410,2022-07-14,18,1
20411,2022-07-07,74,3
20412,2022-07-17,27,2
20413,2022-07-18,11,1
20414,2022-06-29,37,2
20415,2022-06-21,51,2
20416,2022-07-16,15,1
20417,2022-07-09,95,1
20418,2022-07-01,71,1
20419,2022-07-06,89,2
20420,2022-07-19,42,1
20421,2022-07-02,93,3
20422,2022-07-07,10,1
20423,2022-06-22,95,3
20424,2022-06-22,48,1
20425,2022-06-25,33,1
20426,2022-07-13,85,1
20427,2022-07-10,81,3
20428,2022-07-06,37,2
20429,2022-07-01,67,1
20430,2022-07-14,8,1
20431,2022-06-26,94,1
20432,2022-07-13,80,3
20433,2022-07-13,17,1
20434,2022-07-10,93,3
20435,2022-07-06,98,2
20436,2022-07-08,22,1
20437,2022-07-10,12,3
20438,2022-06-30,98,1
20439,2022-07-12,89,1
20440,2022-07-02,6,3
20441,2022-07-14,64,3
20442,2022-06-29,93,1
20443,2022-07-17,6,3
20444,2022-06-23,86,2
20445,2022-06-26,52,2
20446,2022-06-27,89,3
20447,2022-07-11,29,3
20448,2022-06-24,24,1
20449,2022-07-04,100,2
20450,2022-07-17,43,3
20451,2022-07-04,36,2
20452,2022-07-13,16,2
20453,2022-06-21,26,1
20454,2022-07-11,29,3
20455,2022-06-27,44,3
20456,2022-07-09,84,2
20457,2022-06-20,24,3
20458,2022-06-30,23,3
20459,2022-06-27,1,2
20460,2022-06-19,32,1
20461,2022-07-03,7,2
20462,2022-07-07,61,3
20463,2022-06-24,12,3
20464,2022-06-25,29,1
20465,2022-06-29,44,3
20466,2022-07-03,14,3
20467,2022-06-20,63,3
20468,2022-06-30,3,1
20469,2022-06-26,80,1
20470,2022-07-15,1,2
20471,2022-06-19,67,3
20472,2022-07-19,39,3
20473,2022-07-17,51,3
20474,2022-07-02,45,1
20475,2022-07-17,18,1
20476,2022-07-04,23,1
20477,2022-07-19,89,2
20478,2022-07-10,7,1
20479,2022-07-07,80,2
20480,2022-07-04,25,2
20481,2022-07-08,19,3
20482,2022-07-10,81,2
20483,2022-07-04,53,2
20484,2022-07-09,79,3
20485,2022-06-27,93,3
20486,2022-07-18,84,2
20487,2022-06-20,100,3
20488,2022-07-06,66,1
20489,2022-07-17,60,1
20490,2022-07-14,1,1
20491,2022-07-01,35,2
20492,2022-06-20,5,3
20493,2022-07-09,39,1
20494,2022-06-19,83,1
20495,2022-07-10,68,1
20496,2022-06-26,80,3
20497,2022-07-18,12,1
20498,2022-06-19,19,2
20499,2022-07-03,60,1
20500,2022-06-22,84,2
20501,2022-07-10,3,1
20502,2022-06-30,67,1
20503,2022-06-20,1,2
20504,2022-07-18,84,3
20505,2022-06-23,32,3
20506,2022-07-04,63,2
20507,2022-06-24,75,3
20508,2022-07-15,38,3
20509,2022-07-10,89,1
20510,2022-07-11,88,1
20511,2022-06-28,10,3
20512,2022-06-30,44,2
20513,2022-07-10,32,3
20514,2022-07-07,60,2
20515,2022-07-02,92,1
20516,2022-07-07,71,3
20517,2022-06-29,46,2
20518,2022-07-18,89,1
20519,2022-06-30,48,2
20520,2022-07-19,57,1
20521,2022-07-08,98,2
20522,2022-07-06,42,2
20523,2022-06-25,61,2
20524,2022-07-14,58,1
20525,2022-06-23,27,2
20526,2022-07-18,60,2
20527,2022-06-25,72,2
20528,2022-07-13,56,2
20529,2022-07-04,75,3
20530,2022-06-19,27,3
20531,2022-07-02,15,1
20532,2022-07-17,17,3
20533,2022-07-12,42,2
20534,2022-06-23,22,1
20535,2022-06-20,96,3
20536,2022-07-07,72,1
20537,2022-07-15,52,3
20538,2022-07-05,16,2
20539,2022-06-28,37,2
20540,2022-06-21,16,3
20541,2022-07-13,81,2
20542,2022-06-19,86,3
20543,2022-06-26,94,2
20544,2022-06-20,31,3
20545,2022-07-14,91,1
20546,2022-06-23,42,2
20547,2022-07-02,79,3
20548,2022-07-07,17,3
20549,2022-07-02,57,2
20550,2022-06-19,61,1
20551,2022-06-25,71,3
20552,2022-06-21,58,1
20553,2022-07-18,60,3
20554,2022-07-01,53,2
20555,2022-07-16,79,1
20556,2022-06-19,42,1
20557,2022-07-10,92,2
20558,2022-06-29,93,2
20559,2022-06-20,71,1
20560,2022-07-07,84,3
20561,2022-07-15,50,3
20562,2022-07-04,68,2
20563,2022-06-19,61,1
20564,2022-07-01,79,3
20565,2022-06-24,80,3
20566,2022-07-05,85,1
20567,2022-07-13,67,3
20568,2022-07-05,2,3
20569,2022-07-04,78,1
20570,2022-07-17,21,2
20571,2022-07-10,74,3
20572,2022-06-22,51,2
20573,2022-06-27,40,3
20574,2022-07-02,60,2
20575,2022-06-20,62,1
20576,2022-07-14,87,2
20577,2022-06-22,31,3
20578,2022-07-10,47,1
20579,2022-07-05,78,1
20580,2022-06-20,51,2
20581,2022-06-27,52,2
20582,2022-06-19,36,3
20583,2022-06-29,45,1
20584,2022-07-16,86,1
20585,2022-06-24,54,3
20586,2022-06-21,7,1
20587,2022-07-08,88,2
20588,2022-06-28,6,1
20589,2022-07-04,59,3
20590,2022-06-25,37,2
20591,2022-06-23,32,1
20592,2022-06-28,1,2
20593,2022-07-18,17,1
20594,2022-06-27,48,1
20595,2022-07-02,28,3
20596,2022-06-21,11,1
20597,2022-07-09,49,2
20598,2022-07-02,33,1
20599,2022-06-25,5,2
20600,2022-07-16,41,1
20601,2022-07-04,71,2
20602,2022-07-10,41,3
20603,2022-06-24,39,3
20604,2022-06-25,65,3
20605,2022-07-11,34,3
20606,2022-06-24,21,1
20607,2022-06-21,35,2
20608,2022-07-11,98,2
20609,2022-06-20,51,1
20610,2022-07-12,20,1
20611,2022-06-26,95,2
20612,2022-06-19,92,2
20613,2022-06-27,17,2
20614,2022-07-16,69,1
20615,2022-06-19,49,2
20616,2022-07-09,95,1
20617,2022-06-26,49,1
20618,2022-06-24,32,1
20619,2022-07-06,39,2
20620,2022-07-08,34,3
20621,2022-06-28,2,3
20622,2022-07-09,68,2
20623,2022-07-18,87,1
20624,2022-07-13,62,1
20625,2022-07-14,12,3
20626,2022-07-14,33,1
20627,2022-06-29,47,2
20628,2022-06-24,12,2
20629,2022-06-23,88,2
20630,2022-07-17,42,2
20631,2022-06-25,8,3
20632,2022-06-27,98,1
20633,2022-07-06,20,1
20634,2022-07-15,8,2
20635,2022-06-24,27,2
20636,2022-07-01,97,1
20637,2022-06-28,41,2
20638,2022-07-11,72,2
20639,2022-07-09,77,2
20640,2022-07-06,70,1
20641,2022-06-23,89,3
20642,2022-07-18,9,3
20643,2022-06-27,58,2
20644,2022-07-12,37,1
20645,2022-06-27,56,3
20646,2022-07-12,65,1
20647,2022-06-21,97,3
20648,2022-07-08,92,2
20649,2022-07-06,69,3
20650,2022-06-28,32,1
20651,2022-07-18,50,3
20652,2022-06-25,36,1
20653,2022-07-02,12,2
20654,2022-07-18,72,1
20655,2022-07-17,48,1
20656,2022-07-03,89,1
20657,2022-07-18,23,1
20658,2022-07-10,1,2
20659,2022-06-28,60,2
20660,2022-06-20,49,3
20661,2022-06-26,93,1
20662,2022-07-08,55,2
20663,2022-06-21,9,3
20664,2022-07-19,93,3
20665,2022-07-11,75,2
20666,2022-07-19,76,3
20667,2022-06-24,51,3
20668,2022-06-28,20,2
20669,2022-06-28,49,3
20670,2022-06-20,2,2
20671,2022-07-09,5,3
20672,2022-06-21,23,1
20673,2022-07-10,49,1
20674,2022-07-04,57,3
20675,2022-07-08,34,1
20676,2022-07-04,43,1
20677,2022-07-13,62,1
20678,2022-06-23,52,1
20679,2022-06-20,35,1
20680,2022-06-22,69,3
20681,2022-06-22,28,1
20682,2022-07-03,42,2
20683,2022-06-25,38,1
20684,2022-07-12,53,3
20685,2022-06-20,73,1
20686,2022-07-16,33,3
20687,2022-07-08,8,2
20688,2022-06-23,84,2
20689,2022-07-14,100,2
20690,2022-07-06,77,1
20691,2022-06-28,63,3
20692,2022-07-14,91,2
20693,2022-07-16,56,1
20694,2022-06-23,51,1
20695,2022-06-23,12,2
20696,2022-06-28,56,1
20697,2022-06-29,44,2
20698,2022-07-11,34,1
20699,2022-06-21,84,2
20700,2022-06-20,59,3
20701,2022-06-26,40,3
20702,2022-07-08,49,1
20703,2022-06-30,58,3
20704,2022-07-11,97,2
20705,2022-06-29,4,3
20706,2022-06-27,14,2
20707,2022-07-16,56,1
20708,2022-07-13,94,3
20709,2022-06-22,95,1
20710,2022-07-10,90,1
20711,2022-07-16,33,2
20712,2022-06-30,24,2
20713,2022-06-22,30,1
20714,2022-07-19,27,2
20715,2022-06-29,32,3
20716,2022-06-30,32,3
20717,2022-07-19,45,1
20718,2022-07-09,34,3
20719,2022-07-08,98,1
20720,2022-07-14,61,1
20721,2022-06-25,42,2
20722,2022-07-08,24,3
20723,2022-07-15,6,3
20724,2022-07-05,63,3
20725,2022-07-15,33,3
20726,2022-06-26,5,3
20727,2022-07-15,44,1
20728,2022-07-15,16,1
20729,2022-07-13,65,3
20730,2022-07-14,39,3
20731,2022-07-06,42,3
20732,2022-07-19,66,3
20733,2022-07-16,2,1
20734,2022-06-28,57,3
20735,2022-07-09,20,3
20736,2022-07-07,65,1
20737,2022-07-11,11,3
20738,2022-06-25,87,3
20739,2022-07-13,73,2
20740,2022-06-30,54,3
20741,2022-07-04,84,1
20742,2022-07-05,52,1
20743,2022-07-06,92,1
20744,2022-06-26,39,2
20745,2022-07-10,16,2
20746,2022-07-04,55,1
20747,2022-06-26,4,1
20748,2022-07-03,5,1
20749,2022-07-13,9,3
20750,2022-07-07,12,1
20751,2022-07-16,90,3
20752,2022-06-26,89,1
20753,2022-06-19,35,3
20754,2022-06-28,23,1
20755,2022-07-18,70,1
20756,2022-07-09,29,3
20757,2022-07-14,36,2
20758,2022-07-07,23,2
20759,2022-07-11,21,3
20760,2022-06-25,8,2
20761,2022-07-09,62,3
20762,2022-06-23,97,1
20763,2022-06-22,26,1
20764,2022-06-21,15,1
20765,2022-06-25,40,3
20766,2022-07-12,18,3
20767,2022-06-22,33,2
20768,2022-06-24,15,2
20769,2022-07-15,89,1
20770,2022-07-05,46,2
20771,2022-07-11,92,3
20772,2022-07-13,11,3
20773,2022-07-08,4,2
20774,2022-06-19,94,1
20775,2022-06-28,9,3
20776,2022-07-09,75,2
20777,2022-06-27,19,1
20778,2022-07-10,12,1
20779,2022-06-22,18,2
20780,2022-07-07,53,1
20781,2022-06-28,100,3
20782,2022-07-17,83,3
20783,2022-06-29,93,2
20784,2022-07-12,40,2
20785,2022-07-07,68,1
20786,2022-07-08,69,2
20787,2022-07-01,18,3
20788,2022-07-18,100,1
20789,2022-06-24,7,2
20790,2022-06-23,10,1
20791,2022-07-17,38,1
20792,2022-06-20,50,3
20793,2022-06-25,41,1
20794,2022-06-25,64,2
20795,2022-07-12,66,2
20796,2022-07-15,39,3
20797,2022-07-07,62,3
20798,2022-07-05,49,1
20799,2022-06-26,88,3
20800,2022-06-19,75,3
20801,2022-07-07,68,2
20802,2022-06-29,43,1
20803,2022-07-05,86,1
20804,2022-07-03,83,3
20805,2022-07-18,98,2
20806,2022-07-02,69,3
20807,2022-07-08,49,3
20808,2022-07-17,44,3
20809,2022-07-03,29,1
20810,2022-06-30,84,3
20811,2022-07-05,39,1
20812,2022-07-04,94,2
20813,2022-07-10,49,1
20814,2022-06-19,95,3
20815,2022-06-20,31,1
20816,2022-06-25,17,2
20817,2022-07-15,50,3
20818,2022-06-24,41,1
20819,2022-06-26,81,2
20820,2022-07-07,62,3
20821,2022-06-19,58,1
20822,2022-06-19,33,2
20823,2022-07-16,72,1
20824,2022-07-10,40,2
20825,2022-07-10,7,2
20826,2022-07-06,31,1
20827,2022-06-21,14,2
20828,2022-06-21,56,1
20829,2022-07-10,29,1
20830,2022-07-12,47,1
20831,2022-07-10,36,1
20832,2022-07-15,78,3
20833,2022-07-11,86,1
20834,2022-07-04,33,2
20835,2022-07-11,98,1
20836,2022-06-19,5,1
20837,2022-06-26,17,1
20838,2022-07-05,49,3
20839,2022-07-12,96,2
20840,2022-07-05,50,3
20841,2022-07-10,51,3
20842,2022-07-04,16,3
20843,2022-07-16,67,2
20844,2022-06-20,43,1
20845,2022-06-22,75,2
20846,2022-06-25,22,1
20847,2022-06-20,26,1
20848,2022-07-09,4,1
20849,2022-07-13,54,1
20850,2022-07-06,18,2
20851,2022-06-28,39,1
20852,2022-07-14,6,3
20853,2022-07-16,75,1
20854,2022-06-22,14,2
20855,2022-06-28,26,1
20856,2022-07-13,52,1
20857,2022-07-07,93,1
20858,2022-06-29,33,1
20859,2022-07-19,90,3
20860,2022-07-11,68,1
20861,2022-06-21,58,2
20862,2022-06-26,52,3
20863,2022-06-25,89,1
20864,2022-06-29,31,3
20865,2022-06-30,8,3
20866,2022-07-10,4,3
20867,2022-07-08,58,1
20868,2022-07-04,88,3
20869,2022-06-20,4,2
20870,2022-06-26,87,1
20871,2022-07-17,1,1
20872,2022-07-19,98,3
20873,2022-06-23,51,1
20874,2022-07-07,91,1
20875,2022-06-26,28,1
20876,2022-06-21,80,3
20877,2022-07-07,60,3
20878,2022-07-11,78,2
20879,2022-07-07,100,2
20880,2022-07-17,94,2
20881,2022-07-16,50,1
20882,2022-07-14,14,3
20883,2022-06-24,44,2
20884,2022-07-12,68,2
20885,2022-07-10,28,1
20886,2022-06-27,17,1
20887,2022-06-22,50,1
20888,2022-06-26,27,2
20889,2022-07-04,2,3
20890,2022-07-02,62,2
20891,2022-06-23,46,2
20892,2022-07-09,46,1
20893,2022-07-01,4,3
20894,2022-07-03,8,3
20895,2022-07-15,46,2
20896,2022-07-16,42,1
20897,2022-07-03,73,3
20898,2022-07-11,55,1
20899,2022-06-25,35,3
20900,2022-06-19,88,2
20901,2022-06-22,1,1
20902,2022-07-16,56,3
20903,2022-06-20,63,3
20904,2022-07-07,13,2
20905,2022-06-28,49,1
20906,2022-07-02,58,1
20907,2022-07-06,66,2
20908,2022-07-07,76,1
20909,2022-07-03,25,1
20910,2022-06-25,57,1
20911,2022-07-15,25,1
20912,2022-06-22,48,3
20913,2022-07-12,50,1
20914,2022-07-14,38,2
20915,2022-07-02,29,3
20916,2022-07-08,29,3
20917,2022-07-18,26,3
20918,2022-07-11,88,3
20919,2022-07-08,57,1
20920,2022-07-04,56,2
20921,2022-07-02,76,3
20922,2022-07-02,60,1
20923,2022-06-19,92,2
20924,2022-07-13,78,3
20925,2022-06-26,81,1
20926,2022-06-20,14,3
20927,2022-06-25,77,3
20928,2022-06-23,62,3
20929,2022-07-16,9,2
20930,2022-07-17,14,2
20931,2022-07-14,60,2
20932,2022-06-25,58,3
20933,2022-07-13,7,2
20934,2022-07-08,53,3
20935,2022-07-01,11,1
20936,2022-07-06,46,1
20937,2022-07-02,89,3
20938,2022-07-08,23,1
20939,2022-07-16,65,3
20940,2022-07-08,46,1
20941,2022-06-22,33,1
20942,2022-07-10,88,1
20943,2022-06-20,45,1
20944,2022-07-12,48,1
20945,2022-07-06,98,3
20946,2022-06-30,82,2
20947,2022-07-03,45,2
20948,2022-06-25,5,1
20949,2022-07-13,41,2
20950,2022-06-25,100,1
20951,2022-07-01,39,1
20952,2022-06-30,65,3
20953,2022-07-03,73,2
20954,2022-07-08,49,2
20955,2022-07-16,87,2
20956,2022-06-29,6,1
20957,2022-07-02,25,3
20958,2022-07-03,47,2
20959,2022-07-18,93,2
20960,2022-07-12,52,2
20961,2022-06-21,69,1
20962,2022-07-18,20,2
20963,2022-07-06,66,1
20964,2022-06-28,40,2
20965,2022-07-18,55,2
20966,2022-07-05,56,3
20967,2022-06-22,83,3
20968,2022-07-05,61,1
20969,2022-07-16,75,1
20970,2022-06-28,62,1
20971,2022-07-11,85,1
20972,2022-06-23,55,3
20973,2022-07-15,10,3
20974,2022-07-18,65,3
20975,2022-07-11,92,1
20976,2022-06-24,59,3
20977,2022-07-08,84,3
20978,2022-06-20,11,2
20979,2022-07-06,81,2
20980,2022-07-05,74,3
20981,2022-06-27,84,2
20982,2022-07-13,27,3
20983,2022-07-07,66,2
20984,2022-07-19,41,1
20985,2022-07-05,88,3
20986,2022-07-18,22,3
20987,2022-07-16,15,3
20988,2022-06-24,71,1
20989,2022-07-06,37,2
20990,2022-06-28,30,1
20991,2022-07-05,1,1
20992,2022-07-13,91,1
20993,2022-06-27,66,3
20994,2022-07-13,13,2
20995,2022-06-30,67,1
20996,2022-06-22,38,1
20997,2022-06-23,54,3
20998,2022-07-03,4,2
20999,2022-06-29,20,1
21000,2022-07-03,72,1
21001,2022-06-20,76,3
21002,2022-07-15,37,2
21003,2022-06-26,76,1
21004,2022-06-26,39,1
21005,2022-07-19,56,3
21006,2022-07-01,54,1
21007,2022-06-21,16,2
21008,2022-06-27,42,2
21009,2022-07-07,43,2
21010,2022-06-24,59,1
21011,2022-06-29,15,3
21012,2022-06-22,100,1
21013,2022-06-20,47,2
21014,2022-07-07,64,1
21015,2022-06-24,2,3
21016,2022-07-04,58,2
21017,2022-06-28,42,1
21018,2022-07-14,31,2
21019,2022-06-29,60,1
21020,2022-07-02,59,1
21021,2022-06-21,74,3
21022,2022-06-28,70,3
21023,2022-06-22,67,3
21024,2022-07-04,10,1
21025,2022-07-01,71,3
21026,2022-07-04,1,2
21027,2022-07-08,26,1
21028,2022-06-22,34,1
21029,2022-07-02,85,2
21030,2022-07-01,73,1
21031,2022-07-18,74,1
21032,2022-07-14,2,2
21033,2022-07-19,98,1
21034,2022-06-21,69,2
21035,2022-07-08,70,3
21036,2022-07-11,86,1
21037,2022-07-17,8,2
21038,2022-07-15,18,3
21039,2022-07-08,84,2
21040,2022-06-21,15,3
21041,2022-07-09,98,2
21042,2022-07-08,74,2
21043,2022-07-01,41,1
21044,2022-07-13,33,2
21045,2022-07-09,43,1
21046,2022-07-06,18,1
21047,2022-07-16,63,3
21048,2022-07-17,11,2
21049,2022-07-07,72,1
21050,2022-06-23,87,3
21051,2022-07-19,84,2
21052,2022-06-28,63,2
21053,2022-06-30,56,3
21054,2022-07-11,30,2
21055,2022-07-12,53,1
21056,2022-07-05,28,2
21057,2022-07-19,80,3
21058,2022-06-20,2,1
21059,2022-06-25,10,3
21060,2022-07-02,63,3
21061,2022-06-22,82,2
21062,2022-06-26,8,1
21063,2022-06-24,88,1
21064,2022-06-21,42,2
21065,2022-06-30,54,1
21066,2022-06-25,18,3
21067,2022-06-30,56,3
21068,2022-07-18,43,3
21069,2022-06-29,2,3
21070,2022-07-10,2,2
21071,2022-07-12,43,2
21072,2022-07-11,98,1
21073,2022-06-22,56,3
21074,2022-07-16,52,1
21075,2022-06-25,63,3
21076,2022-07-15,90,2
21077,2022-07-05,28,2
21078,2022-07-12,25,1
21079,2022-06-26,13,2
21080,2022-07-13,14,3
21081,2022-07-14,94,1
21082,2022-06-25,66,1
21083,2022-07-15,48,2
21084,2022-06-26,28,3
21085,2022-06-30,46,3
21086,2022-06-29,5,1
21087,2022-07-14,21,1
21088,2022-07-07,16,1
21089,2022-07-05,36,2
21090,2022-06-29,55,2
21091,2022-07-14,5,1
21092,2022-07-13,24,1
21093,2022-07-03,98,3
21094,2022-07-18,20,3
21095,2022-07-07,77,1
21096,2022-06-26,82,3
21097,2022-06-21,40,3
21098,2022-07-19,5,2
21099,2022-07-12,9,3
21100,2022-07-02,95,1
21101,2022-06-30,79,2
21102,2022-06-28,1,1
21103,2022-07-02,91,1
21104,2022-06-27,23,3
21105,2022-07-04,18,2
21106,2022-06-28,78,1
21107,2022-07-12,55,3
21108,2022-07-12,5,2
21109,2022-07-01,42,2
21110,2022-07-07,86,3
21111,2022-06-21,45,1
21112,2022-07-08,7,1
21113,2022-07-11,10,2
21114,2022-07-03,5,2
21115,2022-07-07,81,1
21116,2022-07-19,59,2
21117,2022-07-10,65,3
21118,2022-07-04,70,1
21119,2022-07-10,81,1
21120,2022-06-29,69,2
21121,2022-06-25,100,1
21122,2022-07-07,70,1
21123,2022-07-11,27,3
21124,2022-06-24,10,1
21125,2022-07-03,56,3
21126,2022-06-24,43,3
21127,2022-07-03,92,2
21128,2022-07-02,91,2
21129,2022-07-11,25,1
21130,2022-06-20,26,2
21131,2022-06-20,45,3
21132,2022-07-02,7,1
21133,2022-07-05,50,2
21134,2022-06-19,50,1
21135,2022-07-17,57,2
21136,2022-07-18,51,1
21137,2022-07-03,67,3
21138,2022-07-03,3,2
21139,2022-07-12,5,1
21140,2022-07-08,43,3
21141,2022-07-18,93,3
21142,2022-06-26,56,2
21143,2022-07-04,99,2
21144,2022-06-24,44,2
21145,2022-07-15,15,3
21146,2022-06-27,85,1
21147,2022-06-19,40,2
21148,2022-06-20,47,1
21149,2022-07-01,20,3
21150,2022-06-24,80,2
21151,2022-06-23,81,3
21152,2022-06-25,66,2
21153,2022-06-22,8,3
21154,2022-06-21,44,2
21155,2022-07-01,7,1
21156,2022-07-11,95,3
21157,2022-06-19,10,1
21158,2022-06-23,96,1
21159,2022-06-19,84,2
21160,2022-06-25,13,1
21161,2022-07-15,63,2
21162,2022-07-08,89,1
21163,2022-07-11,94,3
21164,2022-06-27,34,3
21165,2022-06-30,57,1
21166,2022-07-01,15,3
21167,2022-07-05,26,1
21168,2022-07-11,41,3
21169,2022-06-28,2,2
21170,2022-06-23,34,3
21171,2022-07-10,100,1
21172,2022-07-19,2,1
21173,2022-07-11,72,2
21174,2022-06-21,43,1
21175,2022-06-26,41,2
21176,2022-06-23,21,3
21177,2022-06-19,94,3
21178,2022-07-16,66,1
21179,2022-07-07,44,1
21180,2022-06-27,51,3
21181,2022-07-02,80,3
21182,2022-06-21,25,1
21183,2022-07-18,77,2
21184,2022-07-04,25,2
21185,2022-07-04,58,3
21186,2022-07-07,97,3
21187,2022-07-14,85,3
21188,2022-06-26,60,1
21189,2022-06-19,47,1
21190,2022-06-29,80,3
21191,2022-07-10,42,1
21192,2022-07-15,45,1
21193,2022-06-30,47,1
21194,2022-07-01,31,3
21195,2022-07-01,41,1
21196,2022-07-19,85,3
21197,2022-07-03,77,1
21198,2022-06-30,59,3
21199,2022-06-20,9,3
21200,2022-07-10,80,1
21201,2022-07-10,27,2
21202,2022-06-19,46,2
21203,2022-06-24,81,3
21204,2022-07-13,83,2
21205,2022-06-22,98,1
21206,2022-06-29,32,2
21207,2022-07-09,97,3
21208,2022-06-20,78,3
21209,2022-06-26,32,3
21210,2022-07-14,81,2
21211,2022-06-25,33,1
21212,2022-07-16,15,2
21213,2022-06-21,31,1
21214,2022-06-24,13,1
21215,2022-07-03,85,2
21216,2022-07-01,59,2
21217,2022-07-08,40,1
21218,2022-07-01,59,3
21219,2022-07-07,17,1
21220,2022-07-19,97,1
21221,2022-06-19,27,1
21222,2022-07-13,5,3
21223,2022-06-25,94,3
21224,2022-06-30,70,2
21225,2022-07-11,74,2
21226,2022-06-21,19,2
21227,2022-06-26,5,1
21228,2022-06-29,85,1
21229,2022-07-14,63,1
21230,2022-07-07,83,2
21231,2022-07-14,23,2
21232,2022-07-07,86,3
21233,2022-06-29,20,1
21234,2022-07-19,65,1
21235,2022-07-12,28,2
21236,2022-07-15,62,1
21237,2022-07-15,23,2
21238,2022-06-19,49,1
21239,2022-06-24,24,2
21240,2022-06-27,50,3
21241,2022-06-26,31,3
21242,2022-07-01,60,3
21243,2022-06-29,28,2
21244,2022-06-25,83,2
21245,2022-06-19,42,1
21246,2022-06-23,19,2
21247,2022-07-19,21,1
21248,2022-06-26,54,1
21249,2022-07-16,82,2
21250,2022-07-17,53,3
21251,2022-07-05,54,1
21252,2022-07-06,92,2
21253,2022-06-30,73,2
21254,2022-06-29,42,2
21255,2022-06-22,22,1
21256,2022-06-25,6,3
21257,2022-07-04,44,2
21258,2022-06-28,15,3
21259,2022-07-16,10,2
21260,2022-07-04,41,2
21261,2022-07-17,71,2
21262,2022-07-19,81,2
21263,2022-07-05,55,1
21264,2022-06-26,100,2
21265,2022-06-27,54,3
21266,2022-07-16,89,1
21267,2022-07-06,49,3
21268,2022-07-05,87,1
21269,2022-06-21,25,1
21270,2022-06-22,64,1
21271,2022-07-13,72,1
21272,2022-07-14,12,2
21273,2022-07-01,69,2
21274,2022-07-19,23,1
21275,2022-07-02,87,1
21276,2022-06-23,75,2
21277,2022-07-18,99,2
21278,2022-07-10,100,2
21279,2022-07-04,16,3
21280,2022-07-01,7,2
21281,2022-07-19,62,2
21282,2022-06-29,78,2
21283,2022-06-28,61,1
21284,2022-06-26,80,1
21285,2022-07-04,99,1
21286,2022-07-05,94,1
21287,2022-07-15,11,1
21288,2022-07-03,72,1
21289,2022-06-30,60,2
21290,2022-07-14,20,1
21291,2022-07-16,91,2
21292,2022-07-01,63,1
21293,2022-07-08,34,3
21294,2022-06-22,10,2
21295,2022-07-19,25,3
21296,2022-07-17,43,1
21297,2022-07-03,91,3
21298,2022-06-22,33,1
21299,2022-07-08,98,2
21300,2022-07-08,58,3
21301,2022-06-20,48,1
21302,2022-06-22,40,3
21303,2022-07-06,31,2
21304,2022-07-09,93,3
21305,2022-06-19,72,3
21306,2022-06-27,97,3
21307,2022-07-01,31,3
21308,2022-07-05,83,3
21309,2022-07-15,21,1
21310,2022-07-07,10,3
21311,2022-07-07,23,3
21312,2022-07-19,30,3
21313,2022-07-13,31,3
21314,2022-06-24,55,2
21315,2022-06-26,26,3
21316,2022-07-02,40,2
21317,2022-07-05,49,1
21318,2022-07-18,9,1
21319,2022-07-18,43,3
21320,2022-07-01,27,2
21321,2022-06-30,14,3
21322,2022-07-04,13,3
21323,2022-06-21,7,1
21324,2022-06-25,39,2
21325,2022-06-19,83,2
21326,2022-07-09,53,2
21327,2022-07-07,54,3
21328,2022-07-11,77,1
21329,2022-07-10,79,2
21330,2022-07-02,70,3
21331,2022-07-19,27,1
21332,2022-07-10,84,2
21333,2022-06-23,32,3
21334,2022-07-17,70,2
21335,2022-07-04,43,2
21336,2022-07-18,70,1
21337,2022-07-03,96,2
21338,2022-06-22,28,3
21339,2022-07-09,27,3
21340,2022-07-04,48,1
21341,2022-06-25,29,2
21342,2022-06-28,13,3
21343,2022-07-13,86,2
21344,2022-07-02,44,3
21345,2022-07-19,9,3
21346,2022-07-04,1,3
21347,2022-07-18,47,1
21348,2022-07-13,30,3
21349,2022-07-14,93,1
21350,2022-07-05,9,1
21351,2022-07-19,11,2
21352,2022-07-07,57,2
21353,2022-06-19,84,1
21354,2022-06-24,11,2
21355,2022-07-10,24,2
21356,2022-06-26,70,3
21357,2022-07-16,6,3
21358,2022-07-14,96,1
21359,2022-06-20,15,3
21360,2022-07-19,66,2
21361,2022-06-24,75,2
21362,2022-07-16,30,3
21363,2022-07-17,51,1
21364,2022-06-29,98,1
21365,2022-07-18,4,1
21366,2022-06-26,53,1
21367,2022-06-21,53,1
21368,2022-07-13,18,1
21369,2022-07-17,2,3
21370,2022-06-29,74,1
21371,2022-07-07,18,1
21372,2022-06-19,100,3
21373,2022-06-23,30,3
21374,2022-06-22,61,3
21375,2022-07-16,83,1
21376,2022-06-20,79,1
