"id_pedido","id_produto","qtd","preco_unit","desconto"
4440,5,10,105.06,7.35
4440,5,6,105.06,10.51
4440,3,6,959.40,28.78
4441,1,1,190.94,1.91
4441,19,7,798.36,79.84
4442,1,1,190.94,5.73
4443,4,5,664.36,66.44
4444,4,9,664.36,13.29
4445,4,8,664.36,39.86
4446,18,4,817.73,16.35
4447,10,8,820.94,49.26
4447,2,1,229.05,4.58
4447,13,5,236.78,7.10
4448,16,10,872.56,87.26
4449,3,2,959.40,38.38
4450,4,1,664.36,53.15
4451,11,7,528.31,10.57
4452,14,5,193.47,13.54
4452,6,10,345.27,10.36
4452,3,3,959.40,28.78
4452,9,10,247.20,24.72
4453,6,4,345.27,34.53
4454,12,10,491.65,9.83
4455,5,3,105.06,10.51
4455,5,7,105.06,3.15
4456,8,7,267.22,0.00
4456,1,9,190.94,13.37
4456,9,2,247.20,12.36
4457,15,8,252.50,17.68
4458,4,7,664.36,6.64
4459,2,2,229.05,18.32
4460,10,9,820.94,0.00
4461,15,4,252.50,10.10
4462,13,2,236.78,0.00
4463,11,3,528.31,26.42
4463,6,10,345.27,24.17
4463,12,2,491.65,34.42
4463,14,10,193.47,11.61
4464,9,9,247.20,7.42
4465,9,10,247.20,7.42
4465,20,5,904.09,27.12
4466,6,8,345.27,20.72
4466,10,6,820.94,16.42
4467,8,1,267.22,8.02
4467,8,10,267.22,24.05
4467,11,6,528.31,42.26
4468,10,2,820.94,57.47
4468,13,7,236.78,11.84
4469,17,5,835.98,66.88
4469,19,6,798.36,7.98
4470,8,6,267.22,21.38
4470,3,10,959.40,9.59
4470,1,7,190.94,1.91
4471,1,4,190.94,9.55
4471,10,7,820.94,32.84
4472,12,2,491.65,14.75
4472,5,6,105.06,5.25
4472,6,8,345.27,0.00
4473,14,1,193.47,11.61
4473,9,5,247.20,24.72
4473,5,9,105.06,4.20
4474,1,2,190.94,5.73
4475,10,9,820.94,0.00
4476,19,9,798.36,23.95
4477,17,10,835.98,66.88
4478,5,3,105.06,9.46
4478,6,10,345.27,3.45
4479,15,5,252.50,0.00
4480,13,7,236.78,18.94
4480,8,1,267.22,24.05
4480,16,2,872.56,17.45
4481,2,4,229.05,2.29
4481,5,2,105.06,6.30
4482,19,2,798.36,63.87
4483,20,6,904.09,27.12
4484,1,1,190.94,5.73
4485,19,6,798.36,15.97
4486,13,7,236.78,23.68
4486,19,10,798.36,55.89
4486,6,4,345.27,6.91
4487,2,1,229.05,2.29
4487,17,10,835.98,41.80
4487,10,2,820.94,0.00
4487,3,3,959.40,9.59
4488,6,5,345.27,27.62
4489,20,3,904.09,9.04
4490,14,4,193.47,19.35
4490,1,5,190.94,9.55
4491,18,6,817.73,49.06
4492,7,7,439.56,21.98
4493,6,4,345.27,10.36
4493,19,9,798.36,55.89
4493,11,1,528.31,26.42
4494,9,10,247.20,4.94
4494,3,6,959.40,47.97
4495,19,5,798.36,71.85
4496,1,6,190.94,17.18
4497,1,10,190.94,0.00
4497,14,5,193.47,13.54
4497,2,2,229.05,13.74
4498,6,3,345.27,34.53
4498,12,3,491.65,39.33
4499,5,7,105.06,1.05
4499,3,8,959.40,28.78
4500,20,7,904.09,63.29
4500,4,4,664.36,0.00
4500,6,1,345.27,34.53
4501,20,9,904.09,72.33
4502,4,2,664.36,39.86
4503,5,1,105.06,2.10
4504,19,1,798.36,63.87
4504,15,5,252.50,22.72
4505,2,1,229.05,11.45
4505,20,9,904.09,36.16
4505,14,2,193.47,3.87
4506,3,2,959.40,38.38
4507,16,2,872.56,34.90
4507,6,7,345.27,20.72
4507,1,9,190.94,5.73
4508,3,7,959.40,86.35
4508,17,1,835.98,0.00
4509,10,5,820.94,41.05
4509,6,6,345.27,6.91
4509,7,2,439.56,43.96
4510,20,5,904.09,54.25
4511,18,1,817.73,24.53
4511,5,2,105.06,3.15
4511,1,5,190.94,5.73
4511,3,2,959.40,67.16
4512,15,9,252.50,12.63
4512,18,1,817.73,40.89
4513,7,4,439.56,21.98
4514,7,3,439.56,13.19
4514,14,7,193.47,11.61
4514,10,1,820.94,16.42
4515,14,8,193.47,15.48
4515,1,4,190.94,15.28
4515,7,7,439.56,13.19
4516,15,8,252.50,7.57
4517,7,8,439.56,21.98
4518,20,8,904.09,45.20
4519,15,5,252.50,17.68
4520,10,8,820.94,8.21
4521,1,7,190.94,3.82
4521,7,6,439.56,35.16
4521,11,4,528.31,36.98
4522,6,6,345.27,27.62
4522,14,7,193.47,5.80
4523,17,4,835.98,50.16
4523,19,3,798.36,7.98
4524,20,5,904.09,9.04
4524,17,1,835.98,0.00
4525,2,5,229.05,2.29
4526,15,3,252.50,2.53
4527,8,2,267.22,21.38
4528,3,5,959.40,76.75
4528,2,2,229.05,6.87
4528,9,7,247.20,0.00
4529,16,5,872.56,8.73
4530,9,2,247.20,19.78
4531,20,8,904.09,18.08
4531,4,8,664.36,53.15
4532,9,2,247.20,14.83
4533,19,1,798.36,15.97
4533,10,1,820.94,82.09
4533,20,3,904.09,81.37
4534,16,6,872.56,8.73
4534,1,2,190.94,3.82
4535,4,6,664.36,26.57
4536,8,2,267.22,24.05
4536,8,4,267.22,16.03
4537,4,10,664.36,53.15
4538,7,6,439.56,35.16
4539,6,7,345.27,31.07
4540,16,4,872.56,17.45
4540,15,10,252.50,2.53
4540,20,9,904.09,81.37
4541,10,5,820.94,24.63
4541,12,7,491.65,4.92
4541,19,5,798.36,7.98
4542,7,1,439.56,0.00
4543,4,7,664.36,33.22
4544,15,7,252.50,12.63
4544,19,10,798.36,71.85
4544,10,1,820.94,8.21
4545,12,8,491.65,0.00
4546,1,8,190.94,5.73
4547,10,7,820.94,0.00
4547,7,9,439.56,26.37
4547,11,5,528.31,36.98
4548,4,2,664.36,26.57
4549,1,3,190.94,7.64
4550,6,6,345.27,17.26
4551,14,10,193.47,9.67
4551,1,10,190.94,15.28
4551,14,1,193.47,7.74
4552,10,8,820.94,41.05
4552,17,9,835.98,33.44
4552,16,4,872.56,69.80
4553,15,10,252.50,5.05
4553,3,5,959.40,28.78
4553,11,1,528.31,42.26
4554,11,3,528.31,15.85
4555,5,10,105.06,0.00
4556,5,3,105.06,4.20
4556,10,9,820.94,49.26
4556,1,4,190.94,3.82
4556,5,4,105.06,0.00
4557,18,3,817.73,57.24
4557,13,7,236.78,14.21
4557,17,1,835.98,16.72
4558,13,8,236.78,21.31
4558,7,10,439.56,13.19
4559,9,10,247.20,12.36
4560,16,9,872.56,87.26
4561,2,1,229.05,9.16
4561,15,2,252.50,2.53
4561,14,6,193.47,19.35
4562,3,3,959.40,57.56
4562,5,3,105.06,1.05
4563,5,1,105.06,10.51
4563,8,8,267.22,2.67
4564,6,8,345.27,6.91
4565,5,5,105.06,8.40
4565,13,3,236.78,23.68
4566,7,8,439.56,35.16
4567,4,8,664.36,53.15
4568,16,2,872.56,52.35
4568,15,4,252.50,0.00
4568,10,6,820.94,41.05
4569,19,10,798.36,31.93
4570,16,5,872.56,34.90
4571,3,8,959.40,47.97
4572,17,5,835.98,75.24
4572,13,7,236.78,18.94
4572,14,7,193.47,15.48
4573,8,5,267.22,18.71
4574,10,1,820.94,82.09
4574,6,2,345.27,34.53
4574,16,3,872.56,87.26
4574,7,4,439.56,0.00
4575,19,10,798.36,39.92
4575,10,8,820.94,73.88
4575,16,6,872.56,69.80
4576,19,5,798.36,31.93
4577,8,3,267.22,21.38
4578,14,2,193.47,15.48
4579,19,3,798.36,23.95
4580,17,10,835.98,75.24
4580,17,2,835.98,33.44
4580,11,2,528.31,5.28
4581,2,3,229.05,4.58
4581,7,7,439.56,30.77
4581,1,5,190.94,17.18
4582,10,8,820.94,73.88
4582,20,7,904.09,27.12
4583,2,6,229.05,9.16
4583,5,10,105.06,6.30
4583,15,8,252.50,12.63
4583,5,5,105.06,1.05
4584,5,6,105.06,7.35
4585,14,6,193.47,13.54
4586,12,10,491.65,29.50
4587,2,7,229.05,6.87
4588,6,3,345.27,20.72
4589,20,10,904.09,27.12
4589,2,10,229.05,9.16
4589,2,9,229.05,2.29
4589,14,7,193.47,7.74
4590,18,5,817.73,24.53
4590,7,7,439.56,43.96
4591,16,7,872.56,34.90
4592,17,2,835.98,83.60
4592,3,6,959.40,47.97
4592,19,6,798.36,31.93
4593,2,6,229.05,22.91
4593,2,6,229.05,6.87
4594,19,6,798.36,79.84
4595,19,2,798.36,39.92
4595,8,10,267.22,10.69
4596,9,7,247.20,19.78
4596,16,1,872.56,78.53
4596,6,6,345.27,10.36
4597,3,6,959.40,67.16
4598,18,6,817.73,16.35
4599,13,3,236.78,7.10
4599,15,1,252.50,7.57
4599,6,10,345.27,10.36
4600,13,6,236.78,9.47
4600,11,8,528.31,36.98
4600,19,9,798.36,63.87
4600,2,6,229.05,4.58
4601,9,10,247.20,9.89
4602,8,2,267.22,18.71
4603,4,1,664.36,6.64
4603,20,8,904.09,90.41
4604,2,2,229.05,16.03
4605,20,1,904.09,81.37
4605,10,7,820.94,16.42
4605,9,1,247.20,14.83
4606,13,5,236.78,11.84
4607,12,4,491.65,0.00
4608,15,3,252.50,25.25
4609,1,2,190.94,7.64
4610,20,3,904.09,18.08
4610,20,10,904.09,45.20
4611,20,2,904.09,54.25
4611,13,5,236.78,16.57
4612,17,6,835.98,83.60
4612,13,8,236.78,7.10
4612,20,3,904.09,9.04
4613,9,4,247.20,2.47
4613,6,2,345.27,31.07
4614,16,6,872.56,26.18
4614,4,8,664.36,39.86
4615,17,3,835.98,58.52
4615,3,5,959.40,9.59
4615,8,7,267.22,13.36
4615,16,1,872.56,87.26
4616,15,6,252.50,5.05
4617,18,8,817.73,49.06
4618,2,10,229.05,20.61
4618,2,7,229.05,18.32
4618,13,1,236.78,9.47
4619,5,10,105.06,0.00
4619,7,5,439.56,26.37
4619,12,5,491.65,19.67
4620,17,3,835.98,8.36
4621,4,8,664.36,46.51
4622,18,4,817.73,0.00
4622,7,10,439.56,4.40
4622,10,2,820.94,57.47
4622,3,10,959.40,95.94
4623,20,10,904.09,90.41
4623,18,1,817.73,32.71
4624,17,7,835.98,66.88
4624,20,4,904.09,36.16
4625,9,4,247.20,9.89
4625,3,8,959.40,57.56
4626,19,5,798.36,71.85
4627,14,10,193.47,19.35
4627,10,4,820.94,16.42
4627,7,1,439.56,0.00
4628,8,5,267.22,0.00
4629,20,1,904.09,0.00
4629,17,4,835.98,33.44
4630,5,8,105.06,2.10
4631,8,1,267.22,13.36
4631,6,4,345.27,34.53
4632,11,7,528.31,5.28
4633,13,10,236.78,11.84
4634,20,6,904.09,72.33
4635,5,4,105.06,5.25
4636,4,2,664.36,33.22
4636,13,1,236.78,14.21
4637,14,5,193.47,3.87
4637,17,8,835.98,50.16
4637,2,9,229.05,4.58
4638,6,5,345.27,6.91
4639,12,10,491.65,19.67
4640,16,7,872.56,34.90
4640,16,6,872.56,17.45
4641,6,2,345.27,10.36
4641,20,6,904.09,27.12
4641,16,5,872.56,0.00
4642,18,6,817.73,0.00
4643,19,2,798.36,31.93
4643,5,4,105.06,2.10
4643,1,9,190.94,7.64
4643,10,4,820.94,24.63
4644,20,6,904.09,45.20
4644,7,1,439.56,39.56
4644,19,3,798.36,71.85
4645,16,2,872.56,8.73
4645,19,9,798.36,31.93
4645,8,5,267.22,2.67
4646,18,1,817.73,32.71
4647,12,5,491.65,0.00
4648,2,8,229.05,16.03
4649,14,9,193.47,1.93
4650,7,3,439.56,43.96
4650,2,3,229.05,16.03
4650,17,7,835.98,16.72
4651,6,3,345.27,3.45
4651,6,5,345.27,34.53
4652,16,5,872.56,69.80
4652,1,3,190.94,0.00
4653,5,2,105.06,9.46
4653,20,4,904.09,45.20
4654,1,3,190.94,13.37
4654,13,5,236.78,16.57
4654,18,2,817.73,32.71
4655,14,2,193.47,17.41
4656,12,8,491.65,29.50
4657,13,6,236.78,18.94
4658,10,7,820.94,49.26
4658,14,10,193.47,17.41
4658,3,6,959.40,76.75
4659,20,4,904.09,54.25
4660,17,3,835.98,50.16
4661,5,7,105.06,9.46
4662,8,4,267.22,24.05
4662,4,1,664.36,59.79
4663,1,7,190.94,3.82
4663,1,6,190.94,17.18
4663,17,2,835.98,41.80
4663,12,9,491.65,9.83
4664,20,8,904.09,90.41
4665,11,2,528.31,21.13
4665,13,10,236.78,11.84
4666,14,2,193.47,5.80
4666,7,6,439.56,35.16
4666,9,8,247.20,14.83
4667,19,4,798.36,0.00
4667,15,6,252.50,25.25
4667,20,1,904.09,63.29
4668,13,5,236.78,2.37
4668,10,8,820.94,57.47
4669,13,6,236.78,23.68
4670,5,2,105.06,4.20
4670,1,2,190.94,11.46
4670,2,6,229.05,4.58
4671,8,3,267.22,18.71
4671,8,2,267.22,18.71
4672,6,7,345.27,31.07
4672,20,3,904.09,63.29
4672,10,2,820.94,41.05
4673,12,3,491.65,24.58
4673,17,7,835.98,16.72
4674,15,8,252.50,20.20
4674,7,2,439.56,30.77
4674,9,7,247.20,0.00
4675,6,6,345.27,31.07
4675,15,8,252.50,15.15
4676,16,3,872.56,0.00
4676,8,10,267.22,0.00
4676,11,8,528.31,47.55
4677,20,9,904.09,81.37
4678,6,4,345.27,3.45
4679,6,3,345.27,17.26
4679,10,10,820.94,32.84
4679,9,6,247.20,12.36
4680,11,8,528.31,31.70
4680,20,5,904.09,45.20
4681,4,1,664.36,53.15
4681,18,8,817.73,8.18
4681,15,4,252.50,15.15
4681,13,5,236.78,7.10
4682,1,3,190.94,3.82
4683,16,1,872.56,26.18
4683,10,3,820.94,57.47
4684,13,3,236.78,16.57
4685,8,9,267.22,5.34
4685,6,10,345.27,0.00
4686,5,6,105.06,2.10
4687,4,5,664.36,53.15
4688,19,9,798.36,7.98
4688,19,2,798.36,23.95
4688,4,5,664.36,6.64
4689,12,9,491.65,14.75
4689,5,6,105.06,9.46
4689,18,6,817.73,73.60
4690,2,2,229.05,11.45
4691,4,3,664.36,13.29
4692,8,1,267.22,24.05
4692,6,5,345.27,10.36
4693,5,4,105.06,5.25
4694,14,10,193.47,3.87
4695,7,9,439.56,17.58
4695,1,6,190.94,9.55
4695,2,2,229.05,13.74
4696,8,7,267.22,21.38
4696,11,1,528.31,36.98
4696,19,9,798.36,47.90
4697,16,8,872.56,52.35
4697,5,10,105.06,10.51
4698,7,10,439.56,35.16
4698,17,3,835.98,41.80
4698,13,7,236.78,2.37
4699,8,8,267.22,21.38
4700,20,2,904.09,36.16
4700,9,3,247.20,14.83
4701,2,8,229.05,9.16
4701,3,9,959.40,57.56
4702,5,4,105.06,10.51
4703,9,1,247.20,22.25
4704,18,6,817.73,16.35
4705,3,2,959.40,95.94
4705,2,10,229.05,0.00
4705,3,1,959.40,28.78
4706,18,10,817.73,81.77
4706,1,6,190.94,17.18
4706,14,10,193.47,3.87
4707,3,9,959.40,0.00
4707,11,6,528.31,52.83
4707,14,4,193.47,19.35
4708,12,10,491.65,44.25
4708,13,7,236.78,4.74
4708,12,2,491.65,4.92
4709,15,6,252.50,0.00
4709,3,3,959.40,47.97
4710,5,2,105.06,7.35
4711,15,2,252.50,12.63
4712,17,6,835.98,50.16
4713,16,10,872.56,17.45
4713,5,5,105.06,6.30
4713,13,7,236.78,0.00
4713,8,3,267.22,16.03
4714,12,1,491.65,44.25
4714,5,8,105.06,4.20
4714,17,7,835.98,66.88
4715,13,4,236.78,4.74
4715,4,2,664.36,13.29
4715,7,9,439.56,17.58
4716,9,7,247.20,9.89
4716,6,10,345.27,3.45
4716,16,8,872.56,52.35
4717,16,10,872.56,78.53
4718,10,10,820.94,73.88
4718,19,2,798.36,31.93
4718,11,7,528.31,42.26
4719,2,9,229.05,4.58
4720,1,3,190.94,5.73
4720,10,9,820.94,32.84
4720,12,7,491.65,49.17
4720,18,5,817.73,24.53
4721,3,9,959.40,38.38
4721,20,5,904.09,72.33
4721,19,2,798.36,55.89
4721,20,9,904.09,90.41
4722,2,3,229.05,0.00
4723,19,5,798.36,7.98
4723,1,5,190.94,13.37
4723,5,2,105.06,10.51
4723,16,7,872.56,34.90
4724,3,9,959.40,86.35
4724,9,9,247.20,17.30
4725,11,1,528.31,31.70
4726,11,5,528.31,0.00
4726,4,6,664.36,13.29
4727,11,3,528.31,47.55
4727,4,9,664.36,13.29
4728,11,7,528.31,31.70
4729,13,4,236.78,7.10
4730,16,4,872.56,61.08
4730,10,4,820.94,73.88
4731,1,1,190.94,0.00
4732,2,9,229.05,16.03
4732,18,2,817.73,57.24
4732,1,3,190.94,11.46
4732,5,10,105.06,2.10
4733,7,4,439.56,8.79
4734,3,6,959.40,19.19
4735,6,4,345.27,3.45
4735,12,7,491.65,44.25
4736,13,5,236.78,18.94
4736,6,1,345.27,34.53
4737,16,3,872.56,78.53
4738,3,6,959.40,95.94
4739,16,5,872.56,43.63
4740,15,2,252.50,10.10
4740,10,8,820.94,8.21
4740,6,2,345.27,27.62
4741,17,6,835.98,8.36
4742,20,2,904.09,0.00
4743,16,1,872.56,34.90
4744,9,10,247.20,22.25
4745,7,5,439.56,8.79
4746,13,5,236.78,7.10
4747,3,1,959.40,0.00
4748,4,6,664.36,0.00
4749,9,10,247.20,9.89
4749,13,9,236.78,2.37
4749,12,9,491.65,9.83
4749,17,6,835.98,25.08
4750,4,7,664.36,19.93
4751,8,10,267.22,24.05
4751,17,9,835.98,75.24
4752,4,2,664.36,39.86
4752,12,1,491.65,4.92
4752,4,7,664.36,53.15
4753,10,7,820.94,41.05
4754,13,10,236.78,7.10
4755,15,8,252.50,25.25
4756,7,3,439.56,26.37
4757,14,8,193.47,3.87
4757,20,7,904.09,18.08
4758,9,7,247.20,7.42
4759,12,7,491.65,9.83
4760,15,5,252.50,25.25
4761,9,3,247.20,17.30
4761,5,9,105.06,0.00
4762,19,6,798.36,7.98
4762,18,10,817.73,73.60
4762,4,3,664.36,46.51
4763,16,2,872.56,17.45
4763,17,4,835.98,83.60
4763,19,4,798.36,79.84
4763,8,4,267.22,0.00
4764,3,3,959.40,47.97
4764,6,8,345.27,24.17
4765,15,1,252.50,15.15
4766,13,9,236.78,4.74
4767,13,4,236.78,16.57
4767,20,10,904.09,36.16
4767,19,2,798.36,0.00
4768,3,7,959.40,19.19
4768,12,5,491.65,9.83
4768,9,1,247.20,19.78
4769,4,7,664.36,19.93
4769,9,7,247.20,19.78
4769,5,7,105.06,10.51
4770,8,7,267.22,8.02
4771,15,1,252.50,12.63
4772,2,5,229.05,13.74
4773,20,4,904.09,63.29
4774,16,4,872.56,78.53
4774,10,5,820.94,8.21
4775,17,9,835.98,41.80
4775,1,8,190.94,5.73
4775,4,9,664.36,33.22
4776,4,3,664.36,0.00
4777,17,4,835.98,33.44
4778,19,5,798.36,63.87
4778,2,10,229.05,18.32
4778,17,8,835.98,0.00
4779,14,4,193.47,13.54
4780,4,10,664.36,0.00
4781,7,8,439.56,13.19
4782,5,5,105.06,6.30
4782,3,1,959.40,95.94
4782,8,6,267.22,26.72
4782,18,1,817.73,57.24
4783,16,2,872.56,34.90
4783,9,6,247.20,7.42
4784,11,5,528.31,5.28
4785,12,6,491.65,29.50
4786,12,8,491.65,14.75
4787,8,1,267.22,16.03
4788,10,3,820.94,49.26
4788,9,7,247.20,4.94
4788,3,9,959.40,86.35
4789,19,6,798.36,47.90
4789,10,4,820.94,57.47
4790,10,3,820.94,16.42
4790,20,9,904.09,0.00
4791,11,4,528.31,5.28
4791,15,1,252.50,17.68
4791,5,5,105.06,4.20
4791,9,4,247.20,4.94
4792,14,3,193.47,19.35
4792,12,8,491.65,44.25
4792,6,2,345.27,24.17
4793,6,3,345.27,0.00
4793,16,3,872.56,43.63
4794,14,10,193.47,15.48
4795,2,3,229.05,13.74
4796,12,4,491.65,44.25
4797,13,9,236.78,21.31
4797,4,6,664.36,26.57
4797,15,6,252.50,25.25
4798,20,8,904.09,27.12
4799,16,9,872.56,34.90
4799,14,8,193.47,19.35
4800,9,1,247.20,0.00
4800,6,9,345.27,3.45
4800,13,4,236.78,0.00
4801,6,1,345.27,34.53
4802,9,7,247.20,12.36
4803,12,7,491.65,4.92
4804,5,3,105.06,0.00
4805,13,10,236.78,7.10
4805,17,8,835.98,41.80
4806,11,10,528.31,31.70
4806,4,6,664.36,39.86
4806,20,4,904.09,45.20
4807,19,8,798.36,55.89
4807,6,2,345.27,31.07
4807,17,7,835.98,16.72
4808,12,1,491.65,19.67
4809,7,1,439.56,43.96
4810,10,9,820.94,65.68
4810,2,6,229.05,18.32
4811,14,7,193.47,11.61
4812,3,7,959.40,9.59
4813,11,9,528.31,0.00
4813,12,5,491.65,0.00
4813,19,5,798.36,0.00
4814,4,4,664.36,59.79
4815,9,1,247.20,22.25
4815,19,7,798.36,15.97
4816,19,9,798.36,63.87
4817,18,2,817.73,40.89
4817,1,5,190.94,5.73
4818,7,1,439.56,35.16
4818,7,6,439.56,4.40
4819,12,3,491.65,14.75
4819,5,2,105.06,7.35
4819,7,10,439.56,4.40
4819,9,8,247.20,24.72
4820,19,5,798.36,7.98
4821,3,3,959.40,67.16
4821,20,8,904.09,81.37
4822,18,7,817.73,24.53
4823,20,5,904.09,36.16
4824,16,3,872.56,34.90
4825,2,7,229.05,2.29
4826,3,8,959.40,38.38
4827,3,1,959.40,28.78
4828,3,2,959.40,67.16
4828,18,7,817.73,32.71
4829,14,2,193.47,1.93
4830,3,2,959.40,38.38
4831,6,5,345.27,24.17
4832,3,7,959.40,19.19
4833,15,1,252.50,5.05
4833,11,2,528.31,36.98
4834,11,4,528.31,47.55
4834,16,2,872.56,78.53
4835,12,10,491.65,14.75
4835,19,5,798.36,7.98
4836,18,5,817.73,57.24
4836,10,3,820.94,73.88
4836,4,7,664.36,53.15
4837,15,9,252.50,22.72
4837,6,8,345.27,20.72
4837,20,7,904.09,63.29
4838,7,5,439.56,8.79
4839,18,2,817.73,24.53
4840,20,1,904.09,81.37
4841,5,4,105.06,6.30
4841,18,6,817.73,32.71
4841,4,6,664.36,0.00
4842,14,7,193.47,1.93
4842,8,2,267.22,16.03
4842,7,6,439.56,4.40
4843,5,4,105.06,6.30
4844,3,1,959.40,95.94
4845,2,5,229.05,18.32
4845,7,4,439.56,43.96
4845,6,5,345.27,10.36
4845,1,5,190.94,15.28
4846,9,3,247.20,7.42
4847,13,1,236.78,7.10
4847,4,9,664.36,6.64
4847,13,9,236.78,16.57
4848,18,7,817.73,81.77
4848,16,2,872.56,69.80
4848,3,4,959.40,38.38
4849,13,6,236.78,2.37
4849,7,4,439.56,43.96
4849,9,8,247.20,9.89
4850,5,6,105.06,5.25
4850,2,8,229.05,18.32
4850,7,1,439.56,39.56
4851,9,8,247.20,24.72
4852,9,2,247.20,19.78
4853,3,8,959.40,86.35
4854,19,7,798.36,23.95
4854,15,10,252.50,15.15
4854,1,3,190.94,7.64
4854,16,10,872.56,26.18
4855,18,10,817.73,57.24
4856,11,9,528.31,10.57
4856,12,3,491.65,49.17
4857,14,5,193.47,13.54
4857,7,7,439.56,30.77
4857,6,6,345.27,10.36
4858,17,2,835.98,66.88
4858,19,7,798.36,23.95
4858,9,9,247.20,4.94
4859,10,2,820.94,32.84
4859,12,4,491.65,9.83
4859,11,7,528.31,42.26
4860,9,5,247.20,2.47
4861,13,5,236.78,16.57
4862,10,2,820.94,65.68
4863,16,8,872.56,34.90
4863,13,6,236.78,18.94
4864,10,2,820.94,49.26
4864,4,6,664.36,59.79
4864,15,4,252.50,25.25
4865,11,6,528.31,52.83
4866,16,4,872.56,78.53
4867,4,1,664.36,53.15
4868,15,3,252.50,5.05
4868,1,9,190.94,19.09
4868,17,7,835.98,58.52
4869,16,8,872.56,69.80
4870,18,2,817.73,40.89
4871,15,2,252.50,20.20
4872,12,3,491.65,49.17
4873,8,4,267.22,0.00
4874,3,3,959.40,67.16
4874,11,6,528.31,5.28
4875,9,4,247.20,19.78
4875,4,8,664.36,66.44
4876,19,3,798.36,71.85
4877,11,5,528.31,31.70
4878,3,2,959.40,19.19
4878,11,6,528.31,47.55
4879,15,3,252.50,5.05
4879,16,9,872.56,87.26
4880,9,10,247.20,24.72
4880,1,10,190.94,15.28
4880,2,4,229.05,11.45
4881,1,8,190.94,9.55
4882,11,4,528.31,26.42
4882,14,4,193.47,5.80
4882,15,6,252.50,0.00
4883,2,7,229.05,6.87
4884,2,4,229.05,2.29
4885,15,3,252.50,15.15
4886,9,4,247.20,2.47
4886,16,4,872.56,34.90
4887,13,10,236.78,16.57
4887,20,10,904.09,72.33
4887,14,1,193.47,5.80
4888,18,8,817.73,0.00
4889,6,3,345.27,13.81
4890,11,9,528.31,36.98
4891,5,8,105.06,0.00
4892,16,5,872.56,34.90
4892,5,8,105.06,5.25
4892,16,5,872.56,17.45
4892,13,2,236.78,18.94
4893,8,1,267.22,13.36
4893,18,5,817.73,24.53
4894,17,4,835.98,50.16
4895,11,3,528.31,0.00
4896,4,1,664.36,46.51
4896,18,5,817.73,81.77
4897,16,6,872.56,26.18
4897,16,6,872.56,34.90
4897,10,1,820.94,57.47
4897,18,6,817.73,16.35
4898,7,9,439.56,13.19
4899,11,2,528.31,10.57
4900,8,4,267.22,2.67
4900,2,7,229.05,16.03
4900,13,1,236.78,7.10
4901,17,7,835.98,83.60
4901,16,5,872.56,61.08
4901,6,4,345.27,31.07
4902,1,5,190.94,11.46
4902,12,3,491.65,44.25
4902,15,4,252.50,0.00
4903,2,10,229.05,22.91
4904,3,4,959.40,9.59
4905,16,7,872.56,34.90
4905,12,1,491.65,29.50
4905,4,6,664.36,0.00
4906,18,4,817.73,65.42
4906,13,8,236.78,14.21
4907,10,7,820.94,82.09
4907,9,10,247.20,7.42
4908,15,1,252.50,15.15
4908,1,4,190.94,3.82
4909,5,10,105.06,2.10
4910,7,2,439.56,26.37
4910,19,8,798.36,23.95
4911,15,10,252.50,10.10
4912,14,3,193.47,17.41
4913,6,7,345.27,13.81
4914,5,8,105.06,6.30
4914,14,7,193.47,19.35
4914,2,5,229.05,13.74
4915,3,2,959.40,67.16
4916,13,8,236.78,18.94
4916,6,7,345.27,3.45
4917,18,10,817.73,24.53
4918,3,4,959.40,0.00
4919,3,3,959.40,9.59
4920,1,3,190.94,15.28
4920,19,7,798.36,0.00
4920,2,8,229.05,0.00
4921,3,9,959.40,67.16
4921,3,1,959.40,67.16
4922,12,7,491.65,14.75
4922,11,7,528.31,31.70
4923,11,7,528.31,36.98
4923,20,1,904.09,81.37
4923,5,2,105.06,0.00
4924,12,8,491.65,34.42
4925,16,4,872.56,69.80
4926,17,6,835.98,16.72
4927,11,9,528.31,31.70
4928,7,10,439.56,39.56
4928,19,4,798.36,31.93
4929,16,1,872.56,26.18
4930,15,8,252.50,7.57
4930,5,9,105.06,9.46
4930,8,3,267.22,2.67
4930,16,3,872.56,52.35
4931,6,7,345.27,3.45
4931,13,1,236.78,18.94
4932,11,2,528.31,26.42
4932,3,4,959.40,86.35
4933,4,4,664.36,66.44
4933,4,5,664.36,33.22
4934,15,9,252.50,20.20
4935,6,6,345.27,10.36
4936,7,1,439.56,43.96
4937,4,9,664.36,0.00
4938,4,5,664.36,53.15
4939,1,4,190.94,9.55
4939,4,4,664.36,6.64
4939,6,10,345.27,13.81
4939,7,3,439.56,13.19
4940,1,9,190.94,5.73
4940,2,5,229.05,2.29
4940,11,10,528.31,15.85
4941,6,7,345.27,20.72
4942,6,1,345.27,13.81
4943,2,6,229.05,13.74
4943,13,1,236.78,11.84
4944,20,9,904.09,0.00
4944,18,8,817.73,40.89
4945,3,2,959.40,47.97
4945,2,6,229.05,2.29
4946,9,10,247.20,2.47
4946,8,1,267.22,26.72
4946,13,7,236.78,18.94
4947,10,8,820.94,57.47
4947,13,4,236.78,11.84
4947,13,3,236.78,21.31
4948,16,10,872.56,69.80
4948,13,1,236.78,11.84
4948,7,3,439.56,8.79
4949,6,7,345.27,17.26
4949,1,5,190.94,5.73
